Site_Code,Location,Date,Latitude,Longitude,nh,no23,din,tss,chl,sio2,tp,sal
D19,Middle,1994-09-27,38.04376,-121.6148,0.06,0.19,0.25,6,0.97,20,NA,0.3
D19,Middle,1994-10-26,38.04376,-121.6148,0.05,0.29,0.34,5,0.45,18,0.09,0.5
D19,Middle,1994-11-29,38.04376,-121.6148,0.13,0.47,0.6,3,0.43,18,0.1,0.5
D19,Middle,1994-12-14,38.04376,-121.6148,0.14,0.59,0.73,45,0.14,19,0.15,0.5
D19,Middle,1995-01-26,38.04376,-121.6148,0.12,0.72,0.84,7,NA,16,0.13,0.1
D19,Middle,1995-02-07,38.04376,-121.6148,0.17,0.87,1.04,2,0.43,17,0.18,0.1
D19,Middle,1995-03-23,38.04376,-121.6148,0.15,1.1,1.25,4,0.15,15,0.18,0.2
D19,Middle,1995-04-20,38.04376,-121.6148,0.05,0.24,0.29,2,0.85,11,0.09,0.1
D19,Middle,1995-05-08,38.04376,-121.6148,0.04,0.29,0.33,2,1.65,12,0.11,0.1
D19,Middle,1995-06-19,38.04376,-121.6148,0.04,0.18,0.22,7,2.25,12,0.09,0.1
D19,Middle,1995-07-03,38.04376,-121.6148,0.005,0.12,0.125,8,2.96,10,0.08,0.1
D19,Middle,1995-08-16,38.04376,-121.6148,0.01,0.16,0.17,10,2.32,14,0.05,0.1
D19,Middle,1995-09-14,38.04376,-121.6148,0.02,0.15,0.17,10,2.1,16,0.08,0.1
D19,Middle,1995-10-13,38.04376,-121.6148,0.05,0.27,0.32,4,1.5,15,0.06,0.1
D19,Middle,1995-11-13,38.04376,-121.6148,0.04,0.33,0.37,3,1.27,15,0.1,0.1
D19,Middle,1995-12-15,38.04376,-121.6148,0.09,0.38,0.47,17,0.23,16,0.09,0.1
D19,Middle,2004-05-10,38.04376,-121.6148,0.005,0.22,0.225,15,10.2,6.9,0.08,0.1
D19,Middle,2004-06-07,38.04376,-121.6148,0.05,0.45,0.5,19,2.33,12.1,0.1,0.5
D19,Middle,2004-07-06,38.04376,-121.6148,0.03,0.32,0.35,10,1.74,14.5,0.09,0.3
D19,Middle,2004-08-19,38.04376,-121.6148,0.02,0.18,0.2,5,2.03,14.4,0.05,0.3
D19,Middle,2004-09-20,38.04376,-121.6148,0.03,0.23,0.26,6,2.18,14.4,0.08,0.5
D19,Middle,2004-10-18,38.04376,-121.6148,0.04,0.29,0.33,4,1.51,13.2,0.2,0.5
D19,Middle,2004-11-17,38.04376,-121.6148,0.09,0.5,0.59,6,1.15,15.7,0.08,0.6
D19,Middle,2004-12-16,38.04376,-121.6148,0.13,0.54,0.67,4,0.18,17.2,0.12,0.6
D19,Middle,2005-01-14,38.04376,-121.6148,0.11,0.86,0.97,14,0.67,17.6,0.13,0.2
D19,Middle,2005-02-14,38.04376,-121.6148,0.07,0.64,0.71,5,0.56,18.7,0.1,0.2
D19,Middle,2005-03-17,38.04376,-121.6148,0.06,0.61,0.67,2,1.76,16.4,0.09,0.2
D19,Middle,2005-04-14,38.04376,-121.6148,0.04,0.46,0.5,5,1.42,14,0.08,0.1
D19,Middle,2005-05-16,38.04376,-121.6148,0.04,0.26,0.3,1,1.28,11.3,0.07,0.1
D19,Middle,2005-06-13,38.04376,-121.6148,0.04,0.18,0.22,4,1.15,12.3,0.07,0.1
D19,Middle,2005-07-11,38.04376,-121.6148,0.02,0.16,0.18,7,2.11,13.5,0.08,0.1
D19,Middle,2005-08-08,38.04376,-121.6148,0.01,0.21,0.22,8,3.2,14.4,0.08,0.2
D19,Middle,2005-09-21,38.04376,-121.6148,0.03,0.21,0.24,8.5,1.68,14.1,0.08,0.3
D19,Middle,2005-10-20,38.04376,-121.6148,0.03,0.23,0.26,4,1.29,13.6,0.08,0.4
D19,Middle,2005-11-17,38.04376,-121.6148,0.08,0.45,0.53,7,1.22,14.6,0.08,0.7
D19,Middle,2005-12-20,38.04376,-121.6148,0.15,0.51,0.66,16,1.48,15.6,0.06,0.8
D19,Middle,2006-01-19,38.04376,-121.6148,0.06,0.64,0.7,11,0.57,15.6,0.1,0.1
D19,Middle,2006-02-16,38.04376,-121.6148,0.04,0.27,0.31,12,0.89,15.8,0.03,0.1
D19,Middle,2006-03-20,38.04376,-121.6148,0.04,0.34,0.38,10,1.28,14.5,0.07,0.1
D19,Middle,2006-04-20,38.04376,-121.6148,0.03,0.27,0.3,4,2.63,13.2,0.08,0.1
D19,Middle,2006-05-17,38.04376,-121.6148,0.03,0.12,0.15,3,1.45,9.1,0.09,0.1
D19,Middle,2006-06-28,38.04376,-121.6148,0.05,0.23,0.28,8,1.78,11.1,0.09,0.1
D19,Middle,2006-07-13,38.04376,-121.6148,0.02,0.19,0.21,11,2.18,12.2,0.08,0.1
D19,Middle,2006-08-14,38.04376,-121.6148,0.02,0.16,0.18,17,2.84,12.7,0.07,0.2
D19,Middle,2006-09-11,38.04376,-121.6148,0.03,0.19,0.22,7,1.8,13,0.06,0.2
D19,Middle,2006-10-10,38.04376,-121.6148,0.03,0.26,0.29,7,1.58,12.7,0.07,0.2
D19,Middle,2006-11-08,38.04376,-121.6148,0.05,0.4,0.45,6,1.27,12.3,0.06,0.4
D19,Middle,2006-12-07,38.04376,-121.6148,0.09,0.51,0.6,4,1.32,15,0.08,0.7
D19,Middle,2007-01-10,38.04376,-121.6148,0.13,0.61,0.74,8,1.11,17.6,0.06,0.5
D19,Middle,2007-02-08,38.04376,-121.6148,0.1,0.6,0.7,6,1.5,17.3,0.07,0.3
D19,Middle,2007-03-08,38.04376,-121.6148,0.07,0.5,0.57,4,1.21,17.1,0.04,0.1
D19,Middle,2007-04-09,38.04376,-121.6148,0.05,0.37,0.42,5,1.38,14.4,0.06,0.2
D19,Middle,2007-05-08,38.04376,-121.6148,0.03,0.5,0.53,3,0.91,10.7,0.06,0.1
D19,Middle,2007-06-06,38.04376,-121.6148,0.04,0.49,0.53,6,1.67,11.5,0.09,0.1
D19,Middle,2007-07-18,38.04376,-121.6148,0.04,0.35,0.39,9,2.09,13.1,0.08,0.3
D19,Middle,2007-08-16,38.04376,-121.6148,0.03,0.22,0.25,12,2.82,13.8,0.07,0.6
D19,Middle,2007-09-17,38.04376,-121.6148,0.03,0.22,0.25,1,1.24,14.7,0.07,0.5
D19,Middle,2007-10-15,38.04376,-121.6148,0.04,0.31,0.35,6,1.26,15.3,0.06,0.5
D19,Middle,2007-11-13,38.04376,-121.6148,0.08,0.52,0.6,1,0.66,15.7,0.08,0.4
D19,Middle,2007-12-13,38.04376,-121.6148,0.15,0.59,0.74,5,1.35,19,0.16,0.8
D19,Middle,2008-01-14,38.04376,-121.6148,0.18,0.91,1.09,15,1.01,20.3,0.11,0.3
D19,Middle,2008-02-13,38.04376,-121.6148,0.09,0.95,1.04,15,0.82,18.4,0.1,0.2
D19,Middle,2008-03-12,38.04376,-121.6148,0.06,0.6,0.66,7,1.75,18,0.09,0.2
D19,Middle,2008-04-10,38.04376,-121.6148,0.005,0.56,0.565,11,13.35,14.5,0.08,0.2
D19,Middle,2008-05-09,38.04376,-121.6148,0.02,0.34,0.36,7,6.41,13,0.06,0.2
D19,Middle,2008-06-09,38.04376,-121.6148,0.03,0.46,0.49,17,4.19,12.3,0.1,0.2
D19,Middle,2008-07-07,38.04376,-121.6148,0.02,0.53,0.55,4,2.99,16.4,0.09,0.2
D19,Middle,2008-08-06,38.04376,-121.6148,0.02,0.33,0.35,5,3.36,16.7,0.07,0.4
D19,Middle,2008-09-03,38.04376,-121.6148,0.03,0.32,0.35,0.5,1.59,16.5,0.08,0.6
D19,Middle,2008-10-02,38.04376,-121.6148,0.03,0.34,0.37,7,3.65,15.6,0.07,0.4
D19,Middle,2008-11-17,38.04376,-121.6148,0.08,0.57,0.65,5.5,1.42,16.6,0.11,0.8
D19,Middle,2008-12-03,38.04376,-121.6148,0.09,0.64,0.73,4,1.05,18.1,0.08,0.7
D19,Middle,2009-01-14,38.04376,-121.6148,0.15,0.7,0.85,4,1.77,20.1,0.1,0.7
D19,Middle,2009-02-17,38.04376,-121.6148,0.11,0.71,0.82,14,2.16,19.8,0.1,0.5
D19,Middle,2009-03-18,38.04376,-121.6148,0.05,0.48,0.53,3,0.025,18.6,0.08,0.1
D19,Middle,2009-04-15,38.04376,-121.6148,0.04,0.45,0.49,3,2.81,16.3,0.09,0.2
D19,Middle,2009-05-14,38.04376,-121.6148,0.02,0.26,0.28,5,2.01,13.7,0.06,0.1
D19,Middle,2009-06-15,38.04376,-121.6148,0.02,0.25,0.27,2,1.54,10.7,0.07,0.1
D19,Middle,2009-07-13,38.04376,-121.6148,0.03,0.24,0.27,6,1.69,14.4,0.08,0.2
D19,Middle,2009-08-12,38.04376,-121.6148,0.01,0.14,0.15,3,1.35,12.6,0.05,0.4
D19,Middle,2009-09-09,38.04376,-121.6148,0.01,0.15,0.16,6,1.86,14.5,0.06,0.5
D19,Middle,2009-10-07,38.04376,-121.6148,0.03,0.24,0.27,4,1.2,15,0.08,0.5
D19,Middle,2009-11-05,38.04376,-121.6148,0.06,0.45,0.51,4,1.07,14.9,0.08,0.4
D19,Middle,2009-12-08,38.04376,-121.6148,0.11,0.59,0.7,13,1.45,16.3,0.08,0.8
D19,Middle,2010-01-07,38.04376,-121.6148,0.14,0.58,0.72,17,1.5,17.8,0.1,0.8
D19,Middle,2010-02-04,38.04376,-121.6148,0.08,0.65,0.73,20,0.61,17.1,0.09,0.2
D19,Middle,2010-03-08,38.04376,-121.6148,0.08,0.52,0.6,8,0.94,19.3,0.1,0.2
D19,Middle,2010-04-05,38.04376,-121.6148,0.04,0.42,0.46,5,3,16.9,0.06,0.2
D19,Middle,2010-05-05,38.04376,-121.6148,0.01,0.32,0.33,4,7.16,10.9,0.05,0.2
D19,Middle,2010-06-02,38.04376,-121.6148,0.06,0.18,0.24,10,2.86,9.4,0.06,0.1
D19,Middle,2010-07-02,38.04376,-121.6148,0.02,0.18,0.2,8,1.91,14,0.06,0.1
D19,Middle,2010-08-02,38.04376,-121.6148,0.02,0.15,0.17,13,2.29,13.4,0.06,0.2
D19,Middle,2010-09-13,38.04376,-121.6148,0.02,0.18,0.2,6,1.23,13.4,0.05,0.7
D19,Middle,2010-10-12,38.04376,-121.6148,0.02,0.19,0.21,3,0.9,13.9,0.05,0.5
D19,Middle,2010-11-09,38.04376,-121.6148,0.04,0.31,0.35,6,1.25,15,0.05,0.6
D19,Middle,2010-12-13,38.04376,-121.6148,0.09,0.39,0.48,2,0.7,15.6,0.06,0.4
D19,Middle,2011-01-13,38.04376,-121.6148,0.08,0.51,0.59,4,0.56,16.1,0.08,0.1
D19,Middle,2011-02-11,38.04376,-121.6148,0.08,0.45,0.53,11,1.66,16.4,0.06,0.2
D19,Middle,2011-03-11,38.04376,-121.6148,0.08,0.48,0.56,8,1.12,15.3,0.08,0.1
D19,Middle,2011-04-11,38.04376,-121.6148,0.02,0.22,0.24,1,2.57,11.7,0.08,0.1
D19,Middle,2011-05-10,38.04376,-121.6148,0.03,0.11,0.14,4,1.95,10.3,0.04,0.1
D19,Middle,2011-06-06,38.04376,-121.6148,0.02,0.14,0.16,2,1.36,10.8,0.05,0.1
D19,Middle,2011-07-06,38.04376,-121.6148,0.02,0.11,0.13,4,1.78,12.7,0.05,0.1
D19,Middle,2011-08-19,38.04376,-121.6148,0.02,0.14,0.16,3,2.4,14,0.06,0.1
D19,Middle,2011-09-20,38.04376,-121.6148,0.005,0.13,0.135,5,5.08,16,0.06,0.1
D19,Middle,2011-10-17,38.04376,-121.6148,0.03,0.18,0.21,6,1.63,13.5,0.05,0.1
D19,Middle,2011-11-17,38.04376,-121.6148,0.05,0.2,0.25,4,2.72,10.3,0.04,0.2
D19,Middle,2011-12-16,38.04376,-121.6148,0.14,0.38,0.52,3,1.12,15.3,0.06,0.6
D19,Middle,2012-01-17,38.04376,-121.6148,0.12,0.46,0.58,7,2.86,16.5,0.06,0.9
D19,Middle,2012-02-13,38.04376,-121.6148,0.09,0.56,0.65,10,2.13,18.2,0.09,0.3
D19,Middle,2012-03-14,38.04376,-121.6148,0.07,0.56,0.63,14,1.93,17.1,0.08,0.2
D19,Middle,2012-04-11,38.04376,-121.6148,0.05,0.34,0.39,6,1.52,16.5,0.16,0.1
D19,Middle,2012-05-11,38.04376,-121.6148,0.03,0.24,0.27,10,2.53,13.2,0.06,0.1
D19,Middle,2012-06-11,38.04376,-121.6148,0.04,0.34,0.38,12,2.17,14.6,0.08,0.2
D19,Middle,2012-07-09,38.04376,-121.6148,0.02,0.23,0.25,7,3.02,13.1,0.07,0.3
D19,Middle,2012-08-07,38.04376,-121.6148,0.01,0.13,0.14,12,3.92,14.3,0.08,0.3
D19,Middle,2012-09-05,38.04376,-121.6148,0.03,0.17,0.2,4,1.7,14.1,0.08,0.6
D19,Middle,2012-10-05,38.04376,-121.6148,0.03,0.19,0.22,5,4.22,14.1,0.07,0.4
D19,Middle,2012-11-05,38.04376,-121.6148,0.05,0.26,0.31,6,1.46,10,0.07,0.5
D19,Middle,2012-12-07,38.04376,-121.6148,0.12,0.58,0.7,26,0.83,16.5,0.09,0.4
D19,Middle,2013-01-18,38.04376,-121.6148,0.1,0.62,0.72,13,0.9,18.5,0.08,0.2
D19,Middle,2013-02-19,38.04376,-121.6148,0.07,0.59,0.66,9,2.6,17.6,0.08,0.2
D19,Middle,2013-03-20,38.04376,-121.6148,0.02,0.33,0.35,2,3.14,15.5,0.08,0.2
D19,Middle,2013-04-19,38.04376,-121.6148,0.005,0.24,0.245,12,11.96,13.7,0.06,0.1
D19,Middle,2013-05-17,38.04376,-121.6148,0.07,0.29,0.36,16,1.51,7.9,0.09,0.2
D19,Middle,2013-06-13,38.04376,-121.6148,0.03,0.48,0.51,8,2.13,NA,0.1,0.2
D19,Middle,2013-07-15,38.04376,-121.6148,0.005,0.24,0.245,5,2.87,16.7,0.08,0.2
D19,Middle,2013-08-12,38.04376,-121.6148,0.02,0.12,0.14,6,2.61,15.1,0.06,NA
D19,Middle,2013-09-23,38.04376,-121.6148,0.023,0.164,0.187,4,1.78,14.6,0.08,0.4
D19,Middle,2013-10-09,38.04376,-121.6148,0.017,0.177,0.194,6,1.39,14.1,0.07,0.4
D19,Middle,2013-11-08,38.04376,-121.6148,0.05,0.36,0.41,6,1.28,14.2,0.08,0.5
D19,Middle,2013-12-09,38.04376,-121.6148,0.13,0.52,0.65,7,1.6,16.4,0.09,0.7
D26,Middle,1976-01-13,38.07664,-121.5669,0.09,0.24,0.33,8,1.36,19,0.09,0.1
D26,Middle,1976-02-25,38.07664,-121.5669,0.1,0.36,0.46,12,3.52,18,0.13,0.1
D26,Middle,1976-03-10,38.07664,-121.5669,0.07,0.37,0.44,17,3.77,18,0.12,0.1
D26,Middle,1976-03-25,38.07664,-121.5669,0.06,0.31,0.37,20,14.05,17,0.13,0.1
D26,Middle,1976-04-07,38.07664,-121.5669,0.15,0.26,0.41,16,12.66,17,0.12,0.1
D26,Middle,1976-04-21,38.07664,-121.5669,0.04,0.21,0.25,18,11.89,19,0.13,0.1
D26,Middle,1976-05-12,38.07664,-121.5669,0.01,0.13,0.14,28,26.24,17,0.15,0.1
D26,Middle,1976-05-24,38.07664,-121.5669,0.02,0.08,0.1,28,24.7,15,0.13,0.1
D26,Middle,1976-06-07,38.07664,-121.5669,0.09,0.2,0.29,23,3.71,16,0.11,0.1
D26,Middle,1976-06-23,38.07664,-121.5669,0.01,0.25,0.26,14,2.93,17,0.14,0.1
D26,Middle,1976-07-08,38.07664,-121.5669,0.03,0.24,0.27,16,2.93,16,0.15,0.1
D26,Middle,1976-07-23,38.07664,-121.5669,0.02,0.2,0.22,16,4.63,18,0.12,0.1
D26,Middle,1976-08-05,38.07664,-121.5669,NA,0.18,NA,29,3.24,19,0.13,0.1
D26,Middle,1976-08-30,38.07664,-121.5669,NA,0.2,NA,11,3.55,19,0.13,0.1
D26,Middle,1976-09-15,38.07664,-121.5669,NA,0.24,NA,19,4.63,18,0.15,0.2
D26,Middle,1976-09-29,38.07664,-121.5669,NA,0.25,NA,12,2.16,18,0.21,0.2
D26,Middle,1976-10-14,38.07664,-121.5669,NA,0.27,NA,8,3.71,15,0.15,0.1
D26,Middle,1976-11-01,38.07664,-121.5669,0.08,0.27,0.35,16,3.09,15,0.14,0.1
D26,Middle,1976-11-16,38.07664,-121.5669,0.12,0.31,0.43,11,2.16,14,0.43,0.2
D26,Middle,1976-12-15,38.07664,-121.5669,0.14,0.39,0.53,9,1.36,18,0.14,NA
D26,Middle,1977-01-26,38.07664,-121.5669,0.17,0.54,0.71,7,0.99,19,0.21,0.3
D26,Middle,1977-02-15,38.07664,-121.5669,0.15,0.48,0.63,7,1.79,19,0.12,0.5
D26,Middle,1977-03-15,38.07664,-121.5669,0.12,0.55,0.67,27,4.32,20,0.18,0.4
D26,Middle,1977-03-29,38.07664,-121.5669,0.08,0.66,0.74,25,6.02,18,0.14,0.3
D26,Middle,1977-04-13,38.07664,-121.5669,NA,0.43,NA,26,14.67,14,0.15,0.4
D26,Middle,1977-04-27,38.07664,-121.5669,0.04,0.25,0.29,32,11.27,13,0.18,0.3
D26,Middle,1977-05-11,38.07664,-121.5669,0.08,0.31,0.39,24,4.63,14,0.14,0.3
D26,Middle,1977-05-26,38.07664,-121.5669,0.06,0.5,0.56,18,2.93,16,0.14,0.3
D26,Middle,1977-06-09,38.07664,-121.5669,0.04,0.33,0.37,13,2.78,13,0.16,0.3
D26,Middle,1977-06-28,38.07664,-121.5669,0.03,0.49,0.52,14,3.09,14,0.14,0.4
D26,Middle,1977-07-13,38.07664,-121.5669,0.02,0.3,0.32,15,3.09,16,0.13,0.4
D26,Middle,1977-07-26,38.07664,-121.5669,0.06,0.29,0.35,14,3.09,17,0.14,0.3
D26,Middle,1977-08-10,38.07664,-121.5669,0.05,0.66,0.71,12,3.4,16,0.16,0.3
D26,Middle,1977-08-25,38.07664,-121.5669,0.02,0.22,0.24,14,5.25,16,0.12,0.3
D26,Middle,1977-09-07,38.07664,-121.5669,0.09,0.3,0.39,12,3.71,15,0.2,0.3
D26,Middle,1977-09-21,38.07664,-121.5669,0.07,0.3,0.37,14,6.95,16,0.12,0.4
D26,Middle,1977-10-05,38.07664,-121.5669,0.07,0.33,0.4,14,15.28,16,0.1,0.4
D26,Middle,1977-10-19,38.07664,-121.5669,0.07,0.88,0.95,17,2.93,16,0.17,0.5
D26,Middle,1977-11-16,38.07664,-121.5669,0.1,0.43,0.53,NA,1.61,19,0.15,0.4
D26,Middle,1977-12-06,38.07664,-121.5669,0.19,0.65,0.84,15,1.08,21,0.15,0.5
D26,Middle,1978-01-18,38.07664,-121.5669,0.17,1.6,1.77,99,1.24,14,0.29,0.1
D26,Middle,1978-02-16,38.07664,-121.5669,0.14,0.99,1.13,40,0.8,15,0.21,0.2
D26,Middle,1978-03-06,38.07664,-121.5669,0.09,0.64,0.73,32,0.99,17,0.15,0.2
D26,Middle,1978-04-05,38.07664,-121.5669,0.14,0.38,0.52,27,1.91,16,0.13,0.1
D26,Middle,1978-04-19,38.07664,-121.5669,0.08,0.36,0.44,19,2.32,15,0.15,0.1
D26,Middle,1978-05-03,38.07664,-121.5669,0.08,0.28,0.36,20,1.39,15,0.14,0.1
D26,Middle,1978-05-17,38.07664,-121.5669,0.05,0.25,0.3,24,1.85,14,NA,0.1
D26,Middle,1978-06-14,38.07664,-121.5669,0.08,0.6,0.68,18,4.48,16,0.13,0.1
D26,Middle,1978-06-29,38.07664,-121.5669,0.07,0.32,0.39,26,2.47,16,NA,0.1
D26,Middle,1978-07-12,38.07664,-121.5669,0.06,0.31,0.37,12,3.95,17,0.1,0.1
D26,Middle,1978-07-26,38.07664,-121.5669,0.07,0.22,0.29,22,4.08,16,NA,0.1
D26,Middle,1978-08-10,38.07664,-121.5669,0.03,0.25,0.28,14,3.83,24,0.1,0.1
D26,Middle,1978-08-23,38.07664,-121.5669,0.06,0.19,0.25,16,4.2,16,NA,0.1
D26,Middle,1978-09-13,38.07664,-121.5669,0.06,0.16,0.22,19,1.73,17,0.1,0.1
D26,Middle,1978-09-27,38.07664,-121.5669,0.06,0.16,0.22,12,3.09,14,NA,0.1
D26,Middle,1978-10-12,38.07664,-121.5669,0.08,0.2,0.28,20,2.35,16,0.09,0.1
D26,Middle,1978-10-25,38.07664,-121.5669,0.06,0.28,0.34,14,2.1,14,NA,0.1
D26,Middle,1978-11-09,38.07664,-121.5669,0.09,0.29,0.38,14,2.1,15,0.11,0.1
D26,Middle,1978-12-06,38.07664,-121.5669,0.14,0.29,0.43,15,1.3,15,0.11,0.1
D26,Middle,1979-01-23,38.07664,-121.5669,0.2,1.3,1.5,19,1.05,14,0.19,0.2
D26,Middle,1979-02-21,38.07664,-121.5669,0.11,0.6,0.71,21,1.24,15,0.13,0.2
D26,Middle,1979-03-07,38.07664,-121.5669,0.11,0.64,0.75,13,2.6,16,0.14,0.1
D26,Middle,1979-03-21,38.07664,-121.5669,0.09,0.43,0.52,8,1.86,17,NA,0.1
D26,Middle,1979-04-04,38.07664,-121.5669,0.06,0.45,0.51,8,3.71,15,0.1,0.2
D26,Middle,1979-04-19,38.07664,-121.5669,0.07,0.29,0.36,16,1.86,18,NA,0.1
D26,Middle,1979-05-03,38.07664,-121.5669,0.07,0.24,0.31,15,1.98,17,0.11,0.1
D26,Middle,1979-05-23,38.07664,-121.5669,0.06,0.19,0.25,16,2.47,21,NA,0.1
D26,Middle,1979-06-18,38.07664,-121.5669,0.06,0.22,0.28,20,3.09,16,NA,0.1
D26,Middle,1979-07-05,38.07664,-121.5669,0.05,0.22,0.27,17,4.33,16,0.11,0.1
D26,Middle,1979-07-18,38.07664,-121.5669,0.04,0.18,0.22,13,3.83,17,NA,0.1
D26,Middle,1979-08-15,38.07664,-121.5669,0.05,0.13,0.18,13,1.73,16,0.1,0.1
D26,Middle,1979-08-29,38.07664,-121.5669,0.06,0.15,0.21,10,NA,16,NA,0.2
D26,Middle,1979-09-12,38.07664,-121.5669,0.06,0.16,0.22,12,2.94,16,0.11,0.2
D26,Middle,1979-09-26,38.07664,-121.5669,0.1,0.18,0.28,8,3.86,17,NA,0.1
D26,Middle,1979-10-11,38.07664,-121.5669,0.09,0.19,0.28,12,2.23,15,0.11,0.1
D26,Middle,1979-10-25,38.07664,-121.5669,0.09,0.24,0.33,8,2.01,16,NA,0.1
D26,Middle,1979-11-14,38.07664,-121.5669,0.1,0.3,0.4,8,NA,17,0.12,0.1
D26,Middle,1979-12-11,38.07664,-121.5669,0.1,0.26,0.36,18,0.93,18,0.1,0.1
D26,Middle,1980-02-13,38.07664,-121.5669,0.12,0.42,0.54,14,0.78,15,0.1,0.1
D26,Middle,1980-03-12,38.07664,-121.5669,0.07,0.36,0.43,10,4.64,13,0.12,0.1
D26,Middle,1980-03-26,38.07664,-121.5669,0.06,0.22,0.28,12,3.25,12,NA,0.1
D26,Middle,1980-04-08,38.07664,-121.5669,0.07,0.32,0.39,7,2.78,12,0.11,0.1
D26,Middle,1980-04-23,38.07664,-121.5669,0.08,0.22,0.3,11,3.56,13,NA,0.1
D26,Middle,1980-05-07,38.07664,-121.5669,0.06,0.27,0.33,12,5.56,12,0.09,0.1
D26,Middle,1980-05-21,38.07664,-121.5669,0.06,0.26,0.32,12,3.56,11,NA,0.1
D26,Middle,1980-06-19,38.07664,-121.5669,0.07,0.18,0.25,10,3.56,13,NA,0.1
D26,Middle,1980-07-02,38.07664,-121.5669,0.06,0.15,0.21,20,NA,12,0.08,0.1
D26,Middle,1980-07-17,38.07664,-121.5669,0.05,0.19,0.24,15,1.98,15,NA,0.1
D26,Middle,1980-08-06,38.07664,-121.5669,0.06,0.14,0.2,10,3.71,15,0.1,0.1
D26,Middle,1980-08-20,38.07664,-121.5669,0.06,0.14,0.2,14,3.96,15,NA,0.1
D26,Middle,1980-09-04,38.07664,-121.5669,0.05,0.12,0.17,14,8.16,15,0.11,0.1
D26,Middle,1980-09-17,38.07664,-121.5669,0.03,0.06,0.09,17,17.05,14,NA,0.1
D26,Middle,1980-10-17,38.07664,-121.5669,0.08,0.19,0.27,7,NA,14,0.12,0.1
D26,Middle,1980-10-29,38.07664,-121.5669,0.1,0.25,0.35,10,4.57,15,NA,0.1
D26,Middle,1980-11-18,38.07664,-121.5669,0.08,0.29,0.37,18,3.09,14,0.12,0.1
D26,Middle,1980-12-15,38.07664,-121.5669,0.13,0.35,0.48,6,0.38,17,0.11,0.1
D26,Middle,1981-01-15,38.07664,-121.5669,0.13,0.34,0.47,11,NA,19,0.11,0.1
D26,Middle,1981-02-26,38.07664,-121.5669,0.11,0.52,0.63,25,0.75,16,0.14,0.2
D26,Middle,1981-03-12,38.07664,-121.5669,0.09,0.48,0.57,16,0.75,17,0.12,0.1
D26,Middle,1981-03-26,38.07664,-121.5669,0.1,0.46,0.56,10,1.49,18,NA,0.2
D26,Middle,1981-04-14,38.07664,-121.5669,0.07,0.33,0.4,12,3.4,18,0.11,0.1
D26,Middle,1981-04-29,38.07664,-121.5669,0.13,0.26,0.39,7,4.17,18,0.12,0.1
D26,Middle,1981-05-13,38.07664,-121.5669,0.02,0.16,0.18,18,33.04,15,0.12,0.1
D26,Middle,1981-05-28,38.07664,-121.5669,0.06,0.13,0.19,18,20.69,13,NA,0.1
D26,Middle,1981-06-10,38.07664,-121.5669,0.07,0.18,0.25,14,3.56,14,0.14,0.1
D26,Middle,1981-06-25,38.07664,-121.5669,0.06,0.26,0.32,13,2.47,14,NA,0.1
D26,Middle,1981-07-08,38.07664,-121.5669,0.07,0.23,0.3,13,1.24,15,0.13,0.1
D26,Middle,1981-07-23,38.07664,-121.5669,0.07,0.2,0.27,10,2.78,16,NA,0.1
D26,Middle,1981-08-06,38.07664,-121.5669,0.08,0.15,0.23,8,1.86,17,0.11,0.1
D26,Middle,1981-08-20,38.07664,-121.5669,0.05,0.18,0.23,10,NA,17,NA,0.2
D26,Middle,1981-09-03,38.07664,-121.5669,0.07,0.18,0.25,8,1.86,16,0.13,0.2
D26,Middle,1981-09-17,38.07664,-121.5669,0.1,0.2,0.3,9,2.32,16,NA,0.2
D26,Middle,1981-10-06,38.07664,-121.5669,0.1,0.24,0.34,8,1.7,18,0.15,0.2
D26,Middle,1981-10-21,38.07664,-121.5669,0.1,0.26,0.36,7,2.17,17,NA,0.2
D26,Middle,1981-11-18,38.07664,-121.5669,0.14,0.41,0.55,11,NA,17,0.16,0.2
D26,Middle,1981-12-09,38.07664,-121.5669,0.06,0.27,0.33,25,0.93,16,0.1,0.1
D26,Middle,1982-01-19,38.07664,-121.5669,0.1,0.67,0.77,16,NA,16,0.11,0.1
D26,Middle,1982-02-18,38.07664,-121.5669,0.09,0.36,0.45,77,1.85,14,0.17,0.1
D26,Middle,1982-03-03,38.07664,-121.5669,0.06,0.23,0.29,19,1.08,15,0.09,0.1
D26,Middle,1982-03-17,38.07664,-121.5669,0.05,0.2,0.25,11,1.7,15,NA,0.1
D26,Middle,1982-04-15,38.07664,-121.5669,0.13,0.35,0.48,12,2.01,14,0.15,0.1
D26,Middle,1982-05-18,38.07664,-121.5669,0.07,0.22,0.29,11,3.09,12,0.12,0.1
D26,Middle,1982-06-15,38.07664,-121.5669,0.05,0.26,0.31,9,6.48,13,0.1,0.1
D26,Middle,1982-06-29,38.07664,-121.5669,0.04,0.23,0.27,18,20.69,11,NA,0.1
D26,Middle,1982-07-14,38.07664,-121.5669,0.04,0.33,0.37,10,10.34,13,0.12,0.1
D26,Middle,1982-07-28,38.07664,-121.5669,0.05,0.21,0.26,15,3.09,13,NA,0.1
D26,Middle,1982-08-11,38.07664,-121.5669,0.05,0.17,0.22,14,9.11,13,0.1,0.1
D26,Middle,1982-08-25,38.07664,-121.5669,0.03,0.09,0.12,NA,20.84,12,NA,0.1
